1000,500,14.5/26,39466.083,1.034
1000,750,15.2/26,39513.876,1.033
1500,500,20.25/26,39879.631,1.540
1500,750,18.55/26,39768.832,1.540
1500,1000,20.65/26,39891.101,1.545
1500,1250,15.1/26,39538.137,1.546
2000,500,20.8/26,39871.963,1.907
2000,750,22.25/26,39988.600,2.037
2000,1000,20.65/26,39912.041,2.049
2000,1250,21.8/26,39970.729,2.058
2000,1500,21.25/26,39944.511,2.058
2000,1750,17.55/26,39651.339,2.057
2500,500,19.2/26,39779.789,1.969
2500,750,21.05/26,39909.165,2.274
2500,1000,22.2/26,39992.033,2.417
2500,1250,22.9/26,40036.755,2.512
2500,1500,20.05/26,39813.579,2.568
2500,1750,23.5/26,40111.530,2.566
2500,2000,22.0/26,39984.778,2.568
2500,2250,22.25/26,39973.375,2.571
3000,500,19.8/26,39808.704,2.132
3000,750,18.5/26,39754.280,2.287
3000,1000,23.3/26,40016.174,2.639
3000,1250,22.05/26,39980.500,2.811
3000,1500,21.35/26,39929.611,2.972
3000,1750,22.15/26,39956.727,3.027
3000,2000,21.25/26,39962.152,3.084
3000,2250,22.05/26,39985.602,3.082
3000,2500,22.2/26,39999.609,3.082
3000,2750,20.7/26,39891.163,3.084
3500,500,20.85/26,39891.023,2.188
3500,750,22.65/26,39979.500,2.364
3500,1000,22.6/26,39993.850,2.608
3500,1250,19.95/26,39823.138,2.857
3500,1500,19.65/26,39784.268,3.408
3500,1750,22.5/26,39996.806,3.392
3500,2000,21.25/26,39909.249,3.479
3500,2250,21.85/26,39952.123,3.573
3500,2500,21.5/26,39909.419,3.557
3500,2750,21.0/26,39907.295,3.590
3500,3000,23.1/26,40043.142,3.593
3500,3250,20.55/26,39874.980,3.590
4000,500,19.9/26,39844.504,2.135
4000,750,21.0/26,39891.979,2.379
4000,1000,20.75/26,39886.341,2.616
4000,1250,21.15/26,39905.611,2.910
4000,1500,17.55/26,39685.693,3.276
4000,1750,23.05/26,40029.701,3.460
4000,2000,19.45/26,39791.056,3.696
4000,2250,22.3/26,39972.386,3.903
4000,2500,21.4/26,39919.405,3.954
4000,2750,22.7/26,40008.763,4.056
4000,3000,22.6/26,39999.047,4.083
4000,3250,24.15/26,40112.429,4.099
4000,3500,21.35/26,39908.105,4.100
4000,3750,21.35/26,39941.409,4.101
4500,500,21.4/26,39894.210,2.104
4500,750,21.3/26,39910.458,2.396
4500,1000,20.05/26,39821.286,2.743
4500,1250,21.25/26,39917.241,2.982
4500,1500,20.45/26,39835.195,3.516
4500,1750,21.9/26,39899.180,3.524
4500,2000,21.05/26,39925.026,4.020
4500,2250,21.9/26,39983.955,4.019
4500,2500,20.9/26,39897.894,4.177
4500,2750,23.05/26,40043.188,4.283
4500,3000,24.55/26,40118.422,4.504
4500,3250,22.4/26,40041.970,4.596
4500,3500,24.05/26,40048.389,4.588
4500,3750,20.7/26,39837.256,4.614
4500,4000,22.2/26,39947.538,4.609
5000,500,21.9/26,39995.403,2.035
5000,750,20.85/26,39866.295,2.480
5000,1000,18.8/26,39731.082,2.947
5000,1250,21.2/26,39906.659,3.477
5000,1500,20.45/26,39840.898,3.510
5000,1750,22.0/26,39968.217,3.704
5000,2000,21.15/26,39893.252,3.608
5000,2250,21.0/26,39870.611,4.280
5000,2500,21.6/26,39944.396,4.468
5000,2750,21.75/26,39967.254,4.536
5000,3000,21.35/26,39900.661,4.692
5000,3250,20.05/26,39751.615,4.903
5000,3500,21.8/26,39983.992,4.971
5000,3750,22.8/26,39975.115,5.058
5000,4000,22.9/26,39985.767,5.123
5500,500,19.7/26,39837.316,2.083
5500,750,24.2/26,40118.422,2.482
5500,1000,20.4/26,39852.228,2.649
5500,1250,21.1/26,39900.156,2.916
5500,1500,20.25/26,39820.119,3.612
5500,1750,23.75/26,40116.268,3.528
5500,2000,24.45/26,40120.036,3.921
5500,2250,21.1/26,39918.000,4.102
5500,2500,22.65/26,39993.034,4.698
5500,2750,23.15/26,40041.241,4.727
5500,3000,22.7/26,39972.830,5.027
5500,3250,23.15/26,40044.702,5.093
5500,3500,22.05/26,39972.692,5.132
5500,3750,23.05/26,40044.749,5.317
5500,4000,23.0/26,40042.042,5.516
6000,500,21.45/26,39896.991,2.338
6000,750,21.0/26,39864.156,2.370
6000,1000,21.1/26,39893.494,3.091
6000,1250,21.25/26,39917.973,3.255
6000,1500,19.6/26,39799.276,3.301
6000,1750,18.4/26,39705.839,3.439
6000,2000,23.2/26,40042.386,3.922
6000,2250,23.15/26,40042.456,4.156
6000,2500,19.85/26,39827.362,4.557
6000,2750,20.2/26,39832.776,4.799
6000,3000,21.8/26,39970.562,4.978
6000,3250,17.55/26,39666.173,5.149
6000,3500,22.3/26,39968.496,5.415
6000,3750,22.8/26,40043.822,5.487
6000,4000,23.8/26,40080.056,5.786
6500,500,20.75/26,39873.752,2.094
6500,750,22.65/26,39971.877,2.497
6500,1000,21.15/26,39870.446,3.000
6500,1250,21.95/26,39955.934,3.181
6500,1500,23.7/26,40045.317,3.361
6500,1750,21.75/26,39990.386,3.511
6500,2000,22.0/26,39990.219,3.764
6500,2250,21.85/26,39992.439,4.120
6500,2500,23.65/26,40071.182,4.427
6500,2750,21.3/26,39917.591,4.733
6500,3000,21.1/26,39905.796,4.975
6500,3250,21.25/26,39918.217,5.215
6500,3500,22.4/26,39990.295,5.415
6500,3750,18.95/26,39754.819,5.681
6500,4000,20.2/26,39858.208,5.805
7000,500,21.0/26,39918.407,2.115
7000,750,20.6/26,39851.077,2.732
7000,1000,20.1/26,39812.747,2.774
7000,1250,24.3/26,40110.784,3.254
7000,1500,23.1/26,40045.448,3.516
7000,1750,22.9/26,39994.011,3.787
7000,2000,21.55/26,39919.885,4.155
7000,2250,23.0/26,40043.888,4.175
7000,2500,22.25/26,39995.566,4.450
7000,2750,19.85/26,39849.839,4.666
7000,3000,22.6/26,39979.899,4.891
7000,3250,23.0/26,40044.101,5.408
7000,3500,23.35/26,40059.825,5.380
7000,3750,20.15/26,39832.127,5.817
7000,4000,20.5/26,39819.872,5.904
7500,500,19.6/26,39837.845,2.090
7500,750,20.65/26,39892.925,2.437
7500,1000,20.05/26,39850.464,2.545
7500,1250,21.45/26,39915.120,2.913
7500,1500,20.9/26,39912.006,3.259
7500,1750,21.65/26,39919.333,3.285
7500,2000,20.75/26,39893.732,3.872
7500,2250,23.85/26,40047.310,4.038
7500,2500,22.55/26,40055.583,4.325
7500,2750,24.6/26,40120.036,4.637
7500,3000,24.3/26,40118.422,4.937
7500,3250,23.8/26,40049.696,5.165
7500,3500,22.25/26,39912.911,5.423
7500,3750,21.65/26,39916.058,5.535
7500,4000,22.1/26,39973.738,5.927
8000,500,21.05/26,39913.068,2.068
8000,750,19.9/26,39841.001,2.363
8000,1000,19.3/26,39796.654,2.681
8000,1250,21.25/26,39889.959,3.063
8000,1500,20.2/26,39826.874,3.197
8000,1750,23.6/26,40047.238,3.507
8000,2000,22.25/26,39969.502,3.703
8000,2250,21.1/26,39914.287,3.932
8000,2500,19.8/26,39823.324,4.569
8000,2750,21.95/26,39977.980,4.589
8000,3000,19.35/26,39789.315,4.833
8000,3250,24.25/26,40118.960,5.169
