1000,500,17.0/26,108398.294,3.537
1000,750,15.3/26,106518.208,3.539
1500,500,22.65/26,112501.219,5.136
1500,750,21.95/26,112253.966,5.283
1500,1000,19.8/26,109875.388,5.295
1500,1250,20.35/26,111173.729,5.293
2000,500,22.3/26,113037.485,6.182
2000,750,24.7/26,114374.509,6.855
2000,1000,24.7/26,114361.450,6.992
2000,1250,24.85/26,114776.080,7.016
2000,1500,23.6/26,113710.663,7.042
2000,1750,24.0/26,113874.046,7.035
2500,500,20.25/26,111304.934,6.542
2500,750,23.75/26,114149.732,7.615
2500,1000,20.95/26,111787.704,8.578
2500,1250,21.5/26,112687.889,8.606
2500,1500,23.4/26,113239.667,8.697
2500,1750,22.65/26,113177.550,8.771
2500,2000,22.95/26,113349.832,8.799
2500,2250,23.55/26,113989.197,8.791
3000,500,21.7/26,112711.570,6.029
3000,750,22.65/26,113131.391,8.121
3000,1000,21.35/26,112503.691,9.223
3000,1250,23.7/26,114083.597,9.599
3000,1500,21.95/26,112381.466,9.599
3000,1750,21.4/26,112485.497,10.273
3000,2000,22.85/26,113462.215,10.543
3000,2250,23.6/26,113836.322,10.541
3000,2500,25.65/26,115274.071,10.528
3000,2750,19.4/26,110982.062,10.548
3500,500,22.85/26,113562.665,6.316
3500,750,24.7/26,114824.535,7.532
3500,1000,21.95/26,112629.644,9.224
3500,1250,22.5/26,113239.373,10.057
3500,1500,21.75/26,112650.942,10.091
3500,1750,21.4/26,112492.283,11.322
3500,2000,22.85/26,113301.518,11.371
3500,2250,23.45/26,113908.860,12.184
3500,2500,20.95/26,111797.989,12.222
3500,2750,22.6/26,113287.176,12.258
3500,3000,24.9/26,114845.925,12.281
3500,3250,19.65/26,110780.436,12.310
4000,500,21.65/26,112755.066,6.278
4000,750,22.3/26,113181.710,8.297
4000,1000,20.25/26,111500.756,9.110
4000,1250,24.25/26,114336.447,9.384
4000,1500,22.1/26,112767.653,10.817
4000,1750,20.9/26,111863.912,11.888
4000,2000,22.45/26,113266.306,12.102
4000,2250,21.8/26,112411.283,13.014
4000,2500,22.7/26,113221.680,13.356
4000,2750,23.75/26,114112.260,13.814
4000,3000,24.85/26,114835.706,14.016
4000,3250,21.55/26,112471.630,14.041
4000,3500,24.8/26,114895.254,14.016
4000,3750,22.75/26,113271.602,14.049
4500,500,24.65/26,114261.730,8.018
4500,750,21.85/26,112586.605,7.701
4500,1000,24.8/26,114902.984,8.851
4500,1250,23.1/26,113481.435,10.450
4500,1500,22.8/26,113296.710,11.153
4500,1750,19.0/26,110519.879,12.226
4500,2000,19.2/26,110722.238,12.654
4500,2250,20.75/26,111639.496,13.728
4500,2500,22.5/26,113235.470,14.104
4500,2750,24.9/26,114883.472,14.558
4500,3000,24.25/26,114329.080,15.270
4500,3250,22.05/26,112626.367,15.689
4500,3500,21.8/26,112597.055,15.793
4500,3750,23.9/26,114137.895,15.783
4500,4000,22.0/26,112724.083,15.816
5000,500,22.4/26,113300.700,6.819
5000,750,25.25/26,114882.292,9.039
5000,1000,22.45/26,113182.571,9.344
5000,1250,24.7/26,114726.016,10.027
5000,1500,23.55/26,113957.008,10.756
5000,1750,22.7/26,113201.807,12.296
5000,2000,23.8/26,114101.674,12.779
5000,2250,24.9/26,114866.893,12.885
5000,2500,22.1/26,112630.892,14.286
5000,2750,22.75/26,113386.633,15.315
5000,3000,23.65/26,114050.777,16.195
5000,3250,20.15/26,111218.602,16.931
5000,3500,21.55/26,112517.657,17.075
5000,3750,20.45/26,111651.770,17.245
5000,4000,24.0/26,114171.043,17.534
5500,500,19.3/26,110423.941,7.054
5500,750,22.1/26,112649.734,8.126
5500,1000,22.6/26,113318.718,8.923
5500,1250,23.75/26,114045.174,10.295
5500,1500,22.35/26,113264.196,10.734
5500,1750,23.85/26,114230.493,11.742
5500,2000,23.1/26,113250.546,12.373
