1000,500,14.9/26,58111.160,4.021
1000,750,15.2/26,58587.674,4.019
1500,500,13.0/26,58306.227,5.849
1500,750,17.5/26,67049.266,6.007
1500,1000,19.8/26,71474.008,6.015
1500,1250,19.05/26,68557.962,6.022
2000,500,15.15/26,63669.550,7.036
2000,750,19.5/26,69871.939,7.895
2000,1000,19.85/26,73221.607,8.005
2000,1250,21.85/26,76241.678,7.992
2000,1500,18.3/26,69593.913,7.939
2000,1750,19.7/26,72777.005,7.872
2500,500,20.35/26,72064.938,6.427
2500,750,21.85/26,76445.529,8.060
2500,1000,18.6/26,70277.260,9.190
2500,1250,17.85/26,69143.397,9.628
2500,1500,19.7/26,72819.698,9.785
2500,1750,18.5/26,70588.417,9.844
2500,2000,17.0/26,66665.199,9.838
2500,2250,20.35/26,74442.892,9.835
3000,500,18.05/26,68125.389,7.972
3000,750,16.4/26,66509.541,9.264
3000,1000,21.35/26,76365.943,10.337
3000,1250,23.45/26,81105.214,10.574
3000,1500,20.25/26,74277.714,11.489
3000,1750,17.95/26,69399.560,11.806
3000,2000,13.9/26,61646.975,11.754
3000,2250,21.1/26,76183.077,11.783
3000,2500,15.05/26,65040.696,11.807
3000,2750,18.55/26,70377.751,11.791
3500,500,21.9/26,76944.176,7.438
3500,750,18.0/26,69541.205,9.949
3500,1000,22.25/26,77696.858,10.638
3500,1250,23.6/26,81388.341,11.025
3500,1500,20.25/26,73824.981,11.872
3500,1750,16.5/26,66142.260,12.936
3500,2000,20.15/26,74342.887,13.000
3500,2250,17.0/26,67568.075,13.639
3500,2500,21.4/26,76723.833,13.743
3500,2750,19.95/26,74434.679,13.754
3500,3000,13.3/26,60515.963,13.774
3500,3250,19.2/26,72260.916,13.754
4000,500,21.6/26,76023.695,7.359
4000,750,18.1/26,69807.357,9.503
4000,1000,19.05/26,72304.249,10.710
4000,1250,22.6/26,78937.680,12.716
4000,1500,17.95/26,69895.486,12.750
4000,1750,15.7/26,65157.780,13.388
4000,2000,22.35/26,79036.214,13.807
4000,2250,17.75/26,69748.747,14.899
